TIMESTAMP,scale(1),scale(2),wc_A10_mean,wc_B10_mean,temp_A10_mean,temp_B10_mean,wc_A20_mean,wc_B20_mean,temp_A20_mean,temp_B20_mean,wc_A40_mean,wc_B40_mean,temp_A40_mean,temp_B40_mean,DAP,w_vac_A10,w_vac_A20,w_vac_A40,w_vac_B10,w_vac_B20,w_vac_B40,DAPx,NO3_A10_mean,NO3_A20_mean,NO3_A40_mean,NO3_B10_mean,NO3_B20_mean,NO3_B40_mean,N_vac_A10,N_vac_A20,N_vac_A40,N_vac_B10,N_vac_B20,N_vac_B40,A_drain,B_drain,hour_irrigation,A_irrigation_mm,B_irrigation_mm,A_irrigation_l,B_irrigation_l,A_N_Conc,B_N_Conc,A_N_mass,B_N_mass,actual_area,ET_p_ovdat,LAI,cum_radiation_revivim,A_actual_irrigation_l,A_drain_total,A_ET,A_evaporation,A_transpiration,B_actual_irrigation_l,B_drain_total,B_ET,B_evaporation,B_transpiration,A_N_drain,A_actual_N_mass,A_N_drain_total,A_N_potential,B_N_drain,B_actual_N_mass,B_N_drain_total,B_N_potential
2025-01-10,16.133796374003097,15.470230817794805,18.248055555555556,18.370590277777776,11.865034722222221,11.904166666666667,20.84125,26.596041666666665,12.063715277777776,12.121354166666668,37.092777777777776,37.14173611111111,12.18763888888889,12.232013888888888,33.0,0.888422062079999,0.888422062079999,1.1060320396799985,0.5863033113599988,0.5863033113599988,1.3369989529599993,0.033,29.328125,22.824791666666666,22.115815972222222,28.857986111111114,48.307118055555556,47.09152777777778,26.0469154871856,20.3158801795824,24.96060808819839,16.8613732049888,28.233442016225602,63.62713257411413,0.638,1.189,8,4.0,1.0,7.3,1.8,53,70,387,128,1.8,3.0,0.65,12.11,6.411577937920001,2.632454101759998,3.779123836160003,1.9728756385242194,1.8062481976357834,1.2136966886400011,3.112302264319998,-1.8986055756799969,-0.9911590225186601,-0.9074465531613368,14.109890590277779,360.95308451281437,59.38637885805857,301.5667056547558,55.99182652777778,111.13862679501119,147.8524011181175,-36.71377432310632
2025-01-11,15.80650623639425,15.435056209564214,18.313819444444444,17.839375,12.589340277777778,12.580486111111112,20.927604166666665,24.532881944444444,12.637395833333334,12.64142361111111,37.038333333333334,37.13916666666667,12.688020833333333,12.702569444444444,34.0,1.0208351731199992,1.0208351731199992,1.151587198719999,0.5828154662399988,0.5828154662399988,1.5869893222399984,0.034,24.783020833333335,21.63010416666667,19.738211805555554,25.740572916666665,46.58802083333333,42.510989583333334,25.3982286537504,22.1119808993664,22.874614873313607,14.9192610404448,27.115971577227203,67.71007838502399,1.991,1.213,8,4.0,1.0,7.3,1.8,54,70,394,128,1.8,1.7,0.67,9.81,6.279164826880001,4.1634223718399985,2.115742455040002,1.0826435626311273,1.0330988924088749,1.2171845337600011,3.382804788479997,-2.165620254719996,-1.1081664605684989,-1.057453794151497,39.29877970486111,368.6017713462496,84.28537547754112,284.31639586870847,51.565830364583334,113.0807389595552,146.39188032683452,-33.31114136727932
2025-01-12,15.758726755777998,15.624344031016035,18.316527777777775,17.40458333333333,13.773229166666667,13.732812500000001,20.952604166666664,23.298437500000002,13.751354166666667,13.764305555555554,36.92944444444444,37.091631944444444,13.740138888888888,13.767465277777779,35.0,1.0454628172799993,1.0454628172799993,1.1903368614399987,0.7898415206399995,0.7898415206399995,1.599743221759999,0.035,18.955885416666668,18.901354166666668,19.491024305555555,22.657708333333332,43.99848958333333,41.26309027777778,19.656488840486404,19.658321333952003,23.371164544363197,17.662957310198404,34.66786983139681,66.7480313588992,1.991,1.213,8,4.0,1.0,7.3,1.8,60,70,438,128,1.8,2.0,0.7,11.84,6.25453718272,4.226799678719998,2.027737504000002,1.0069446444330754,1.0207928595669264,1.0101584793600007,3.6025847423999986,-2.592426263039998,-1.2873607833885459,-1.305065479651452,38.80662939236111,418.3435111595136,81.83611527067632,336.50739588883727,50.05212850694445,110.33704268980159,151.46802969724047,-41.130987007438875
2025-01-13,15.734026511510216,15.750031630198167,18.31375,17.49107638888889,12.772222222222224,12.75767361111111,20.8484375,23.098541666666666,12.918090277777777,12.959340277777777,36.891041666666666,37.19069444444444,12.99236111111111,13.039340277777777,36.0,1.0197460761599992,1.0197460761599992,1.2177671782399986,0.749126972159999,0.749126972159999,1.6106850918399986,0.036,16.645416666666666,17.54432291666667,20.832743055555557,18.369010416666665,42.17217013888889,41.92251736111111,16.993206391660802,17.898712432675204,25.613916579992534,13.7492073217872,31.5734316980128,67.15268982414507,2.359,0.357,8,4.0,4.0,7.3,7.3,103,70,751,511,1.8,2.9,0.73,13.75,6.28025392384,4.596513254399998,1.6837406694400023,0.8114097655836329,0.8723309038563694,6.550873027840001,2.7168120639999973,3.8340609638400034,1.8476684470284042,1.986392516811599,49.14444086805556,734.0067936083392,92.6570698807233,641.3497237276159,14.966338697916667,497.2507926782128,113.69246022007454,383.55833245813824
2025-01-14,15.95828477541606,15.81436642011007,18.354375,17.656458333333333,12.319479166666667,12.333506944444444,20.834374999999998,23.253472222222218,12.561875,12.604409722222222,36.75069444444444,37.234409722222225,12.710277777777778,12.747152777777778,37.0,1.004568983039999,1.004568983039999,1.1121430975999986,0.692768920319999,0.692768920319999,1.5983493529599986,0.037,21.177343750000002,16.19203125,21.964427083333334,14.227395833333333,37.5146875,41.78315972222222,21.362055872304005,16.284928783670402,24.457222712758398,9.8185034707776,25.9573505659424,68.2871373676032,2.8781,3.983,8,4.0,4.0,7.3,7.3,104,70,759,511,1.8,3.1,0.76,12.66,6.29543101696,4.994812080639997,1.300618936320003,0.6082558108502044,0.6923631254697985,6.607231079680001,6.274118273279998,0.3331128064000026,0.15578567596033285,0.17732713043966977,63.21581758854167,737.637944127696,103.95796908497046,633.6799750427255,166.4223251736111,501.1814965292224,260.6668131071567,240.51468342206567
2025-01-15,16.1005084514618,15.85365637143453,18.349965277777777,17.620034722222222,12.714340277777778,12.6928125,20.806701388888886,23.155694444444446,12.893159722222222,12.917638888888888,36.58472222222222,37.216770833333335,13.066006944444444,13.107326388888888,38.0,0.9536976153599991,0.9536976153599991,1.111309771519999,0.7155953126399992,0.7155953126399992,1.5595301068799985,0.038,29.758385416666666,15.208072916666666,20.639010416666668,14.840520833333334,30.939635416666665,40.28786458333334,28.5541521235824,14.4618103788816,22.930352495808002,10.631180707680002,21.815352352512004,62.19669762983252,2.21075,3.0675,8,4.0,4.0,7.3,7.3,87,70,635,511,1.8,2.4,0.78,12.35,6.34630238464,4.275757386879998,2.0705449977600026,0.9491502736511457,1.1213947241088569,6.584404687360001,5.342625419519997,1.2417792678400037,0.5692390810920569,0.6725401867479468,45.62769227864584,606.4458478764176,83.01985515333544,523.4259927230821,123.58302460937502,500.36881929232,207.59507459171954,292.77374470060045
2025-01-16,16.235004266103115,15.828158775965377,18.30204861111111,17.49892361111111,14.779583333333333,14.756631944444443,20.761666666666667,22.969583333333333,14.807395833333333,14.808750000000002,36.33864583333333,37.10496527777778,14.867222222222223,14.884444444444446,39.0,1.044830438399999,1.044830438399999,1.182698039039999,0.9130211596799989,0.9130211596799989,1.724912639999999,0.039,31.949791666666666,17.709288194444444,19.57140625,14.4375,25.00390625,37.76828125,33.521474744016004,18.7053910342432,23.1478943523072,13.2050082579888,22.9467299839856,64.94176135574186,1.5434,2.152,8,4.0,4.0,7.3,7.3,66,70,481,511,1.8,2.0,0.81,9.55,6.255169561600001,3.7709284774399983,2.4842410841600024,1.1051346847310013,1.3791063994290012,6.386978840320001,4.789933799679998,1.597045040640003,0.7104583684500501,0.8865866721899529,30.206508406250002,447.478525255984,72.0597937928004,375.4187314631836,81.27734125,497.7949917420112,169.16583258972747,328.6291591522837
2025-01-16,16.235004266103115,15.828158775965377,18.30204861111111,17.49892361111111,14.779583333333333,14.756631944444443,20.761666666666667,22.969583333333333,14.807395833333333,14.808750000000002,36.33864583333333,37.10496527777778,14.867222222222223,14.884444444444446,39.0,1.044830438399999,1.044830438399999,1.182698039039999,0.9130211596799989,0.9130211596799989,1.724912639999999,0.039,31.949791666666666,17.709288194444444,19.57140625,14.4375,25.00390625,37.76828125,33.521474744016004,18.7053910342432,23.1478943523072,13.2050082579888,22.9467299839856,64.94176135574186,1.6357,2.1251,8,4.0,4.0,7.3,7.3,66,70,481,511,1.8,2.0,0.81,9.55,6.255169561600001,3.863228477439998,2.3919410841600026,1.064074285218624,1.3278667989413786,6.386978840320001,4.763033799679999,1.6239450406400024,0.722425050431447,0.9015199902085554,32.012949203125,447.478525255984,73.8662345896754,373.6122906663086,80.26137448437501,497.7949917420112,168.14986582410245,329.64512591790873
2025-01-17,16.331820964813236,15.890101989110306,18.260104166666668,17.3759375,14.703402777777777,14.651979166666669,20.662256944444444,22.715486111111108,14.818854166666666,14.820520833333333,36.1928125,37.147534722222225,14.892743055555556,14.911527777777778,40.0,1.0551592934399994,1.0551592934399994,1.224850449919999,0.8379806899199989,0.8379806899199989,1.6315234303999988,0.04,25.804010416666667,19.204375000000002,19.189531249999998,14.033125,22.495538194444446,34.06677083333333,27.186629018875205,20.288593470062406,23.473865560168,11.6956498004352,18.731560060584002,56.034683193804796,1.377,1.671,8,4.0,4.0,7.3,7.3,75,70,547,511,1.8,1.9,0.84,13.33,6.244840706560001,3.6570097433599984,2.5878309632000023,1.1171938596690525,1.4706371035309498,6.4620193100800005,4.1405041203199975,2.321515189760003,1.0022225377198504,1.319292652040153,26.423984531249996,519.8133709811248,70.1864435614804,449.62692741964435,56.9255740625,499.3043501995648,131.6918173168888,367.61253288267596
2025-01-18,16.404083410898846,15.930727243423467,18.27829861111111,17.40170138888889,13.107326388888888,13.051597222222222,20.656145833333333,22.659374999999997,13.316458333333332,13.328125,36.173229166666665,37.30020833333334,13.438402777777776,13.458298611111111,41.0,0.9658533427199991,0.9658533427199991,1.0702684620799987,0.7275092390399991,0.7275092390399991,1.559948267519999,0.041,19.99713541666667,18.631354166666668,18.885416666666668,13.79453125,22.257881944444446,32.639722222222225,19.3214078280048,18.0900494220432,20.165167623214398,10.038778717828801,16.218875384889603,50.98389798977707,1.377,1.671,8,4.0,4.0,7.3,7.3,98,70,715,511,1.8,2.2,0.86,14.04,6.334146657280001,3.4131218047999976,2.921024852480003,1.2360669590773332,1.6849578934026697,6.572490760960001,3.958457506559998,2.614033254400003,1.1061597551797469,1.5078734992202558,26.00521875,695.6785921719952,64.2604357952576,631.4181563767376,54.54097583333334,500.9612212821712,121.74374920800003,379.21747207417116
2025-01-19,16.320437192916874,15.571915705998736,18.194097222222222,17.279374999999998,12.452430555555557,12.386562499999998,20.4803125,22.43434027777778,12.608645833333334,12.60951388888889,36.05121527777778,37.38784722222223,12.729652777777778,12.74329861111111,42.0,0.9010696396799993,0.9010696396799993,0.9387418291199989,0.6497406527999987,0.6497406527999987,1.446696427519999,0.042,17.450520833333332,16.441666666666666,18.419739583333335,13.066145833333332,21.707291666666666,29.623784722222222,15.612063470740802,14.826956088604803,17.2843947810128,8.549307020755199,14.1721561407376,43.15209250084693,0.816,1.163,12,4.0,4.0,7.3,7.3,103,70,751,511,1.8,1.7,0.89,13.0,6.3989303603200005,2.655811468799998,3.7431188915200027,1.5371333060386718,2.2059855854813306,6.650259347200001,3.259437080319998,3.3908222668800034,1.3924606704550224,1.9983615964249808,15.0305075,735.3879365292592,47.1418583696176,688.2460781596416,34.452461631944445,502.4506929792448,91.77671027352898,410.67398270571584
2025-01-20,16.423837025960292,15.730082194010421,18.34951388888889,17.366631944444446,12.314097222222223,12.2125,20.717569444444443,22.591736111111114,12.336388888888889,12.319131944444443,36.05579861111111,37.452152777777776,12.391006944444444,12.3990625,43.0,0.9129091775999993,0.9129091775999993,1.0256855167999988,0.6482902617599989,0.6482902617599989,1.5193866854399989,0.043000000000000003,18.38734375,15.2803125,17.167760416666667,11.5915625,17.929010416666667,24.138125000000002,16.8596030908704,13.952020164868802,17.628346995559998,7.4533729030464,11.435527131547202,36.611423673984,1.106,1.5,9,4.0,4.0,7.3,7.3,103,70,751,511,1.8,1.9,0.92,14.66,6.3870908224,3.044594694399998,3.3424961280000023,1.3320483517592623,2.0104477762407402,6.651709738240001,3.6676769471999977,2.9840327910400033,1.1891938864500085,1.794838904589995,18.987543020833336,734.1403969091295,50.567910181262135,683.5724867278674,36.2071875,503.5466270969536,84.2541383055312,419.29248879142244
2025-01-21,16.373111486434947,16.09430209795634,18.286909722222223,17.268958333333334,13.021666666666667,12.931770833333333,20.620520833333334,22.44753472222222,13.086145833333333,13.068090277777777,35.916875,37.40447916666667,13.15545138888889,13.161354166666667,44.0,0.9480062054399991,0.9480062054399991,1.0202688972799985,0.7030943231999991,0.7030943231999991,1.4264156364799991,0.044000000000000004,18.270625,13.915000000000001,14.522656249999999,11.186770833333334,15.678437500000001,21.217552083333334,17.280069700252803,13.246831464216001,14.899825432318398,7.8959893410527995,11.0963765398656,30.3081343045888,1.0865,1.488,9,4.0,4.0,7.3,7.3,104,70,759,511,1.8,2.3,0.95,14.43,6.35199379456,3.0547751027199976,3.2972186918400026,1.2751697314355144,2.0220489604044882,6.5969056768000005,3.6175099596799978,2.9793957171200027,1.1522545489149474,1.8271411682050553,15.778866015624999,741.7199302997471,43.925522912159394,697.7944073875877,31.571717500000002,503.1040106589472,72.9762283444544,430.1277823144928
2025-01-22,16.479030688603725,16.12945628166199,18.327256944444443,17.24795138888889,13.054340277777778,13.0603125,20.620277777777776,22.375138888888888,13.222534722222223,13.237673611111111,35.77753472222222,37.413715277777776,13.379444444444445,13.388854166666667,45.0,0.8042805388799991,0.8042805388799991,0.938394609919999,0.642316031999999,0.642316031999999,1.3587433062399987,0.045000000000000005,16.437395833333333,13.438125,12.137447916666666,9.546875,14.647135416666666,19.228333333333335,13.1808854136624,10.828612870488001,11.3526500572016,6.1597507887504,9.443123664907201,26.109378004224,1.067,1.476,9,4.0,4.0,6.7,6.7,105,70,702,468,1.7,1.9,0.97,8.06,5.8957194611200014,2.809675148799998,3.0860443123200034,1.1698670536359812,1.9161772586840222,6.057683968000001,3.477059338239998,2.580624629760003,0.9782710248538807,1.6023536049061222,12.950656927083331,688.8191145863376,35.13191985477293,653.6871947315647,28.381020000000003,461.8402492112496,63.9335216691312,397.9067275421184
2025-01-23,16.63369758923849,16.125499645868942,18.284270833333334,17.238090277777776,14.142430555555555,14.150347222222223,20.612395833333334,22.349895833333335,14.348437500000001,14.347638888888888,35.644756944444445,37.38559027777777,14.471423611111112,14.463402777777778,46.0,0.7892439743999992,0.7892439743999992,0.9672832473599985,0.6147586022399992,0.6147586022399992,1.459101859839999,0.046000000000000006,15.789010416666665,12.55921875,11.725104166666668,7.974531250000001,13.919218749999999,17.40041666666667,12.506565892800001,9.9727608238944,11.336603582287996,4.8650612125488,8.5183614602592,25.4304025583104,1.243,1.658,9,4.0,4.0,6.7,6.7,105,70,702,468,1.7,1.7,1.0,8.68,5.910756025600001,2.9995272217599975,2.911228803840004,1.070981225478867,1.8402475783611367,6.085241397760001,3.7318604620799984,2.3533809356800024,0.8657604634814854,1.4876204721985171,14.574304479166669,689.4934341072,35.88366888534907,653.6097652218509,28.849890833333333,463.1349387874512,62.79865485190294,400.33628393554824
2025-01-24,16.614914019902546,16.215860207875576,18.31409722222222,17.255277777777778,12.828854166666666,12.797604166666666,20.587152777777778,22.341909722222223,12.971006944444445,12.9684375,35.672291666666666,37.53961805555556,13.097013888888888,13.099166666666667,47.0,0.670391877119999,0.670391877119999,0.8636730380799986,0.4956193382399991,0.4956193382399991,1.257130270719999,0.04700000000000001,16.3096875,11.62203125,12.2665625,7.224687499999999,13.05359375,15.788906250000002,10.9833055384976,7.8031212481712,10.5995539212352,3.5613142033008,6.457861659460801,19.8578662435584,1.23,1.433,9,4.0,4.0,6.7,6.7,112,70,749,468,1.7,1.8,1.0,11.88,6.029608122880001,2.764064915199998,3.265543207680003,1.2013262103625189,2.064216997317484,6.204380661760001,3.1857496089599984,3.0186310528000027,1.1104923048068276,1.908138747993175,15.087871875,738.0166944615024,33.4905470444064,704.526147417096,22.625502656250003,464.4386857966992,48.9412305592692,415.49745523743
2025-01-24,16.614914019902546,16.215860207875576,18.31409722222222,17.255277777777778,12.828854166666666,12.797604166666666,20.587152777777778,22.341909722222223,12.971006944444445,12.9684375,35.672291666666666,37.53961805555556,13.097013888888888,13.099166666666667,47.0,0.670391877119999,0.670391877119999,0.8636730380799986,0.4956193382399991,0.4956193382399991,1.257130270719999,0.04700000000000001,16.3096875,11.62203125,12.2665625,7.224687499999999,13.05359375,15.788906250000002,10.9833055384976,7.8031212481712,10.5995539212352,3.5613142033008,6.457861659460801,19.8578662435584,1.053,1.3316,9,4.0,4.0,6.7,6.7,112,70,749,468,1.7,1.8,1.0,11.88,6.029608122880001,2.5870649151999974,3.4425432076800035,1.2664408714498643,2.1761023362301395,6.204380661760001,3.084349608959998,3.120031052800003,1.147795280141612,1.972235772658391,12.916690312499998,738.0166944615024,31.319365481906395,706.697328979596,21.024507562500002,464.4386857966992,47.3402354655192,417.09845033118
